total,pospercent,BTC_change,VXX_change,XAU_change,change
20,1.0,-111.75,-0.13250000000000028,0.39924999999993815,-0.6552176012138813
46,0.8695652173913043,8.25,-0.4574999999999996,0.2247500000000855,-0.2314630058264748
18,0.7777777777777778,36.75,0.0,0.7397499999999582,1.1046133853151494
34,0.8823529411764706,124.25,0.4175000000000004,0.19900000000006912,-0.02713520113967546
12,0.6666666666666666,67.75,0.02499999999999858,-2.292500000000018,0.3080253080252926
9,0.6666666666666666,-154.5,0.0,0.0,-2.498941126641261
21,0.9047619047619048,-548.75,0.0,0.4832499999999982,0.6934229880226795
12,0.8333333333333334,62.25,0.0,0.0,0.39094011790257355
25,0.68,104.5,0.0,-0.035000000000081855,0.9080902586681412
4,1.0,106.75,0.0,0.25900000000001455,-0.1327800829875741
3,0.6666666666666666,-21.5,0.0,-1.1649999999999636,-0.09436505796711162
5,0.8,278.75,0.0,0.24874999999997272,0.1388797037232981
16,0.875,-21.75,0.0,0.0,-0.27999670592111253
12,1.0,203.5,0.0,-1.8855000000000928,0.9387381895763537
16,0.75,-336.5,0.054999999999999716,0.7574999999999363,0.2610526315789373
32,0.6875,-72.75,0.0,0.0,-0.11997600479906027
20,1.0,-475.5,0.0,-0.27500000000009095,1.197395140396339
2,1.0,210.0,0.0,-0.9414999999999054,-0.4334609322224871
28,0.7857142857142857,-82.0,0.0,1.7162499999999454,-1.7782011590061106
9,0.5555555555555556,-457.5,0.0,1.8949999999999818,0.4999666688887449
12,0.8333333333333334,-35.75,0.0,0.29749999999989996,-0.05447364837259376
8,0.75,142.0,0.0,0.6800000000000637,-0.7504690431519834
7,0.7142857142857143,34.25,0.0,0.8274999999998727,-0.586983164548804
2,1.0,87.5,0.0,0.0,-0.11017498379779875
22,0.7272727272727273,-67.75,0.0,-0.5019999999999527,1.7068207181776422
14,0.5714285714285714,-249.5,0.0,-0.45299999999997453,-0.3840760836432478
6,0.6666666666666666,-207.5,0.24749999999999872,0.9470000000001164,0.2551362964952347
18,0.7777777777777778,344.75,-0.6749999999999972,0.12400000000002365,-0.08911521323997885
9,0.7777777777777778,-261.0,0.47499999999999787,3.1299999999998818,-0.25316455696202783
20,0.7,-330.5,0.030000000000001137,0.3025000000000091,0.21279182879376438
78,0.8205128205128205,39.0,0.11249999999999716,0.19000000000005457,0.17245627001724487
14,0.8571428571428571,-201.5,0.0,-0.5967499999999291,-0.39277954203578036
18,0.6666666666666666,53.75,0.0,0.0,0.056744487678333566
8,1.0,120.75,0.0,-1.459250000000111,-0.33845137857024865
18,0.7777777777777778,0.0,-0.240000000000002,0.8757499999999254,0.054791184707179044
6,0.6666666666666666,172.75,0.0,0.0,-1.6178428761651125
3,0.6666666666666666,164.0,0.0,0.0,-0.044955365744020606
14,0.5714285714285714,-552.0,0.0,0.0,0.6079244743241117
8,1.0,68.25,0.0,0.0,0.108020523899544
10,1.0,142.25,0.0,0.5635000000002037,0.13668891211707282
14,0.8571428571428571,-18.75,0.0,2.1865000000000236,-0.2781191384774719
6,0.6666666666666666,-132.0,0.0,-1.8452499999998508,0.018359853121186598
20,0.3,-95.0,0.3425000000000047,-0.7264999999999873,0.11767782426778398
12,1.0,-99.5,0.0,0.0,-0.2103238988041486
6,1.0,-48.75,0.0,0.17399999999997817,0.28593554536247784
4,1.0,225.25,0.0,-8.605249999999842,0.29469548133595674
4,0.75,114.25,0.0,0.0,-0.27627859162168916
30,0.4666666666666667,-118.25,0.14500000000000313,1.4315000000001419,0.058658671706975356
4,1.0,2.0,0.0,-0.21000000000003638,0.5676559511322328
94,0.7446808510638298,351.25,0.0,-0.80600000000004,0.29975020815987075
12,0.6666666666666666,81.25,0.0,3.2999999999999545,0.2523530214158924
4,1.0,32.25,0.0,-1.1677500000000691,-0.4337411795170537
8,1.0,70.75,0.0,0.09149999999999636,0.04930271869278384
12,0.6666666666666666,133.75,0.08249999999999957,1.527749999999969,0.459987823851731
10,1.0,-29.75,0.0,0.0,1.282131858462697
22,0.7272727272727273,-12.25,0.0,-0.31674999999995634,0.07158196134573298
16,1.0,-324.25,0.0,1.6902500000001055,-0.9242025543931691
18,0.4444444444444444,-125.0,0.0,0.0,0.31409743179159355
10,0.8,76.25,0.0,0.6415000000001783,1.218393816323839
6,0.8333333333333334,-418.0,0.0,3.63675000000012,-0.6214876033058047
64,0.65625,518.25,-0.15249999999999986,0.9642499999999927,-0.13730716420323533
6,1.0,614.25,0.0,-0.2612500000000182,0.2669937941982836
2,0.0,149.0,0.0,0.0,0.21205448168988772
8,0.75,202.75,2.1200000000000045,-14.028250000000071,-0.12062726176114474
32,0.6875,-467.25,0.9725000000000001,-5.764499999999998,0.21576266107282277
6,0.8333333333333334,66.25,0.0,-4.037499999999909,0.07712577929173405
8,1.0,-147.5,0.0,0.0,0.0
8,1.0,92.25,0.0,0.9210000000000491,-0.5723134931322349
24,0.75,-80.75,-0.07000000000000028,-0.38600000000019463,-0.6396761133603074
8,0.75,142.5,0.0,-3.3064999999999145,-0.3745928338762164
4,0.5,44.75,-0.17999999999999972,0.8317500000000564,0.09779267951942357
16,0.875,-358.5,0.12999999999999545,-3.650000000000091,0.3444018454740453
2,1.0,-64.0,0.0,-0.9235000000001037,-0.3649225241410257
12,0.8333333333333334,-366.0,0.0,-1.7737500000000637,0.6329678167067938
24,0.5,381.5,-0.5699999999999967,2.087500000000091,0.02543720190778734
4,1.0,86.75,0.0,0.7437499999998636,-0.4405883549108772
16,0.75,76.0,0.0,0.0,0.2759752368165911
34,0.7058823529411765,-123.5,0.0,-0.16249999999990905,0.898257380681472
8,0.5,-60.5,0.0,0.0,-0.227090569062269
6,0.6666666666666666,-69.75,0.0,-0.7957499999997708,0.5505980634137035
16,0.875,-288.75,0.3200000000000003,-1.8914999999999509,1.065623118603254
48,0.7916666666666666,-500.25,0.0,0.1374999999998181,-0.3828635553501753
64,0.828125,34.25,0.0,0.0,-0.673154906731565
6,0.6666666666666666,-16.75,0.0,0.38000000000010914,-1.8527042577675492
12,0.6666666666666666,-20.25,-0.09500000000000242,-0.8759999999999764,0.15942272193319268
6,0.6666666666666666,145.25,0.0,-0.5625,0.8327957304557043
6,0.6666666666666666,-13.5,0.0,0.0,-0.8550662676357426
66,0.8787878787878788,-152.5,0.0,-0.3089999999999691,-1.3820415420673962
2,1.0,-182.25,0.0,0.0,-2.2737348787130167
8,0.75,36.5,0.0,0.0,0.3380916604057228
9,0.7777777777777778,134.5,0.1599999999999966,2.5437500000000455,0.6127856906260227
2,1.0,184.0,0.0,-1.3622499999999036,0.2936215405759934
4,1.0,97.0,0.0,-0.22250000000008185,-0.9428980915742426
16,0.625,110.75,0.0,-0.3602499999999509,0.073903760880286
22,0.8181818181818182,34.5,0.0,0.0,0.42122316727420767
28,0.7142857142857143,-13.0,0.0,0.0,-0.12098400322624168
94,0.7872340425531915,-387.75,0.0,-0.1097500000000764,-0.16615435739802292
6,0.6666666666666666,58.25,0.0,0.0,-0.6030883425011669
18,0.5555555555555556,-190.0,0.42249999999999943,0.37449999999989814,-0.49050522037698097
4,0.5,-216.5,0.0,-0.3350000000000364,-1.6742666575920475
2,1.0,-13.75,0.0,-0.4667500000000473,-0.479305654511293
2,1.0,194.0,0.0,-0.5180000000000291,0.9530335118973522
20,0.3,-462.75,0.04999999999999716,3.673999999999978,0.5586263671645209
22,0.9090909090909091,19.5,0.0,-1.01825000000008,1.7320534223706123
32,0.375,102.25,0.0,0.0,0.5495818399044131
8,0.875,187.0,0.0,4.430000000000064,-0.4711425206124915
7,0.42857142857142855,-19.25,0.0,0.0,-0.6205173664275783
34,0.7647058823529411,-158.75,-0.03999999999999915,0.33324999999990723,-0.013078733978549436
3,0.6666666666666666,-486.5,0.0,0.0,0.1618646811265747
10,0.6,-120.0,0.0,0.0,0.07562736335511179
82,0.7073170731707317,104.25,0.0,0.05899999999996908,-0.3701875616979227
12,0.6666666666666666,39.75,0.0,0.0,0.7122786381755153
20,0.7,-5.25,0.0,0.0,0.45099218280216513
12,0.8333333333333334,250.75,-0.0224999999999973,2.0674999999998818,0.8828145435521886
6,0.6666666666666666,44.5,0.0,0.0,0.6182795698924797
12,0.6666666666666666,-56.75,0.0,0.18000000000006366,-0.13250617358307282
10,0.8,-149.75,0.0,0.0,0.8673261959615072
4,0.5,179.25,0.0,2.401499999999942,0.7132479196935624
22,0.6363636363636364,-44.0,0.0,1.0149999999998727,1.019385026737967
14,0.5714285714285714,-202.5,0.6000000000000014,4.580500000000029,0.2396100140461146
6,0.3333333333333333,-201.0,0.0,0.0,0.2619911326078204
20,0.7,-62.5,0.0,0.0,0.7779394092720244
6,1.0,-187.25,0.0,0.0,-0.26285421207848536
6,0.6666666666666666,82.0,0.0,0.0,-0.02001334222816471
10,0.6,-62.5,0.0,0.1994999999999436,0.142008778724516
20,0.7,22.25,0.0,0.0,0.08316008316009248
26,0.9230769230769231,-48.25,0.0,-0.8557499999999436,0.37716217973728877
5,1.0,-79.0,0.0,0.049999999999954525,0.1214902807775394
16,0.75,-156.25,0.0,0.5750000000000455,-1.5677186285870024
12,0.75,231.0,0.0,0.2312499999998181,0.81476674598025
12,0.5,-184.25,0.0,2.25,0.07087172218284124
8,1.0,-105.5,0.0,0.0,-0.039543926711918136
6,0.6666666666666666,-86.0,0.0,-0.4592499999998836,-0.15665796344647243
18,0.7777777777777778,170.0,0.0,-1.0950000000000273,0.03217244430145226
16,0.875,-4.75,0.0,0.0,-0.23479880171645232
14,0.8571428571428571,151.0,0.0,-0.8714999999999691,-0.576569726921378
4,1.0,-31.0,0.0,0.43000000000006366,-0.7876654935478528
2,1.0,-19.0,0.0,0.0,-0.07499318243796706
12,0.5,109.5,0.0,0.0,0.10762218283109867
8,1.0,94.0,-0.23249999999999815,0.2625000000000455,-1.4091218515997237
14,0.7142857142857143,-204.0,0.41499999999999915,-0.049999999999954525,-0.8070516856505066
8,1.0,-131.25,0.0,0.0,-0.044526901669770386
16,0.625,-35.5,0.0,0.0,0.626082323165051
4,0.5,56.5,0.0,0.9407500000002074,0.19695895375405098
7,0.8571428571428571,359.75,0.0,1.5699999999999363,0.24880640172148874
12,0.6666666666666666,421.75,-0.32750000000000057,0.6740000000002055,0.9672848253342399
8,0.5,242.5,-0.1424999999999983,0.2932499999999436,-0.17784552845527907
12,1.0,462.5,-0.13000000000000256,-2.1700000000000728,0.24956672443674507
8,1.0,3.75,0.0,0.5399999999999636,1.3214670981661165
2,1.0,-33.25,0.0,3.412499999999909,0.23738872403561145
83,0.7469879518072289,78.5,0.0,0.0,-0.06532211970277717
8,0.75,361.0,0.0,0.9232499999998254,-0.651002693804245
26,0.6923076923076923,-99.0,0.0,-0.0284999999998945,0.1332778009163072
8,1.0,233.0,0.0,-0.22699999999986176,-0.566452485627319
14,0.8571428571428571,73.5,0.0,0.09850000000005821,-1.0239458195597966
40,0.9,88.0,0.0,-0.9217499999999745,0.03343922420999464
10,0.7,-69.25,0.0,0.0,0.10345273503168537
2,0.0,156.25,0.0,0.0,-0.2456636641107945
8,1.0,274.0,0.0,-0.39000000000010004,0.3558424362793753
8,0.75,130.0,-0.07499999999999929,-1.634999999999991,-0.2575710271620419
4,0.75,-6.5,0.19750000000000156,1.1312500000001364,0.836877486623694
12,0.8333333333333334,187.75,0.0,-1.1625000000001364,-0.5916686655472817
6,0.6666666666666666,-117.0,0.0,0.0,-0.6121954176263789
4,1.0,64.0,0.0,-1.0505000000000564,0.12741896949908782
14,0.8571428571428571,-51.25,0.0,-0.08149999999977808,-0.3332387975042646
14,0.7142857142857143,-140.0,1.7574999999999967,5.232500000000073,0.4990450372743513
6,0.6666666666666666,345.0,0.0,0.23099999999999454,-0.10812185969598899
3,0.6666666666666666,50.25,0.0,-5.8937499999999545,0.21656385352407523
1,1.0,103.5,0.0,-1.8872499999999945,-0.08524031211068643
14,0.5714285714285714,-1.25,-0.375,-0.003250000000207365,-0.9279538904899137
30,0.8,186.0,0.0,0.0,0.11493518932379948
3,0.3333333333333333,314.25,0.0,1.290000000000191,-0.36892943386101823
46,0.8260869565217391,-386.5,0.0,0.0,-0.11368250101502783
8,0.75,132.0,-0.08000000000000185,-1.7955000000001746,0.884448969203361
8,0.75,-57.25,0.0,1.3567499999996926,1.1635300101729389
53,0.7547169811320755,103.75,0.0,0.0,-0.26145926954817317
14,0.8571428571428571,177.25,-0.5824999999999996,-0.6407500000000255,0.4541154210028302
44,0.5454545454545454,-148.5,0.0,-0.5485000000001037,-0.7339748817484829
12,0.8333333333333334,-21.0,0.0,-0.07324999999991633,0.3436426116838577
8,0.75,292.75,-0.4200000000000017,2.3082500000000437,-0.48089091369273923
2,0.5,255.75,0.0,-5.849999999999909,0.3890798262110113
34,0.7058823529411765,24.5,-0.4825000000000017,-1.9657499999998436,-0.3342684892258
10,0.9,147.75,-0.0625,-0.7024999999998727,0.5704284695663395
38,0.7894736842105263,43.0,0.0,1.4137499999999363,0.13839140345162915
2,0.0,44.75,0.0,1.1079999999999472,-0.29449659488313007
8,1.0,38.75,0.0,0.0,-2.5228519195612495
8,0.75,95.0,0.0,0.2927500000000691,1.4035653787206468
22,0.8181818181818182,-33.25,-0.01249999999999929,1.2149999999999181,-0.25600000000000733
10,0.4,117.25,-0.0799999999999983,2.930749999999989,-0.11516834902784599
7,0.42857142857142855,141.0,0.0,25.64949999999999,0.05167291047667691
18,0.6666666666666666,267.75,-0.33999999999999986,-0.49749999999994543,0.6316812439261533
4,0.75,-39.25,-0.15500000000000114,-2.1937500000001364,0.18834925332972496
12,0.6666666666666666,-167.0,0.0,0.0,1.5580027530972436
12,0.8333333333333334,43.5,0.0,-0.6525000000001455,-0.5452912496792374
90,0.6888888888888889,236.25,0.0,0.46725000000014916,-0.07820442637054133
8,1.0,69.0,0.0,0.0,-0.1700217627856329
24,0.75,-65.5,0.0,-0.7765000000001692,0.7504329420819874
6,1.0,89.5,0.0,0.0,0.7154752359217671
8,0.5,253.0,0.0,1.415000000000191,0.7903494176372766
20,0.7,-24.25,-0.0625,0.7784999999998945,1.420103729315875
6,0.6666666666666666,173.25,0.0,0.6765000000000327,0.8235511031897153
10,0.9,124.75,-0.24749999999999872,-0.8005000000000564,-0.5534325998155201
14,0.5714285714285714,39.25,-0.254999999999999,1.1100000000001273,-0.2359086696436208
16,0.875,103.75,0.0,0.0,0.2841459476913259
5,0.6,-3.75,0.09249999999999758,0.27749999999991815,2.843145831510802
8,0.75,61.75,0.0,0.0,0.947473404255307
4,0.5,-47.25,0.0,0.0,0.0
8,1.0,-392.25,0.0,0.6140000000000327,0.8521988030184825
2,1.0,-55.75,0.0,0.0,0.15546055188495644
22,0.7727272727272727,-126.25,0.0,0.7212500000000546,1.3976002181619676
20,0.6,-17.0,-0.03999999999999915,0.8875000000000455,-0.06619228859838937
14,0.5714285714285714,-93.5,0.0,0.0,-3.0320080020004996
6,0.3333333333333333,147.5,0.0,0.0,0.5588027490526001
44,0.8181818181818182,199.0,0.0,0.0,0.26918998286973495
6,0.6666666666666666,-135.5,0.0,-2.4400000000000546,0.04985976939857488
7,0.8571428571428571,0.25,0.0,0.7100000000000364,-0.6405181720043115
14,0.7142857142857143,123.0,-0.11499999999999844,0.0062499999999090505,-0.17283950617283877
8,0.75,72.75,0.0,-0.6159999999999854,-0.2836169502836043
9,0.7777777777777778,175.0,0.0,-0.8200000000001637,0.02578150177248972
12,0.5,-159.75,0.0,0.0,0.030315891590368335
60,0.7666666666666667,425.5,0.0,0.0,-0.48497317951356905
6,0.3333333333333333,24.25,0.0,-1.25,-0.0334963488979813
12,0.8333333333333334,181.75,0.0,-9.016500000000178,0.22853411687886985
6,0.6666666666666666,-99.25,0.0,-0.8132500000001528,0.08724480893387174
12,0.6666666666666666,14.5,0.0,1.3184999999998581,-1.1030400860909315
6,0.3333333333333333,-35.75,0.0,1.3690000000001419,0.20438644760633265
8,0.25,121.5,-0.11749999999999972,-0.8317500000000564,-0.0976843073033405
96,0.625,44.0,-0.16499999999999915,1.1714999999999236,-0.5147058823529389
8,0.75,-262.25,0.0,-0.22199999999998,-0.024752475247522027
7,0.2857142857142857,-58.75,0.17999999999999972,2.759999999999991,-0.060273238682018546
14,0.5714285714285714,44.0,0.399999999999995,-0.19349999999985812,-0.1010228564212682
10,0.6,359.25,-0.4599999999999973,1.042000000000371,-0.3656537637120039
36,0.7222222222222222,-78.5,0.0,0.0,-0.5369928400954559
14,0.7142857142857143,-187.0,0.0,0.0,0.17992545945252125
3,1.0,13.75,0.0,0.3450000000000273,-0.29198027511030034
14,0.7142857142857143,-30.5,0.0,0.0,-0.3706699016039938
48,0.75,-70.5,0.0,0.6224999999999454,-0.24669743752985063
2,1.0,24.5,0.0,0.0,0.26361512192199144
12,0.3333333333333333,-281.0,0.0,0.0,0.17845670640302283
32,0.5,-223.25,0.0,4.614499999999907,0.9869057601754415
4,1.0,48.75,0.0,1.1567500000001019,-0.32068062827225957
6,1.0,-153.75,0.0,-1.2390000000000327,-0.44816450273513075
22,0.6363636363636364,-44.25,0.0,-0.7007499999999709,1.5321943211528006
7,0.5714285714285714,251.5,-0.04499999999999815,-6.4249999999999545,1.1730205278592416
6,1.0,118.75,0.0,0.0,0.36031227063456955
10,0.8,-19.5,0.0,0.0,1.910093858060276
2,0.0,152.5,0.0,0.0,-0.5092761004001433
4,0.5,-31.5,0.0,-2.855000000000018,-0.6993626062322963
78,0.7692307692307693,157.5,0.15749999999999886,2.0299999999999727,-0.19439494573138957
10,0.6,72.5,0.0,0.0,0.5854729523693526
46,0.7391304347826086,-363.75,0.0,0.0,-0.06343567622431565
16,0.625,462.75,0.0,0.0,0.4593874833555345
18,0.6666666666666666,187.25,0.10999999999999943,-3.386500000000069,0.7360873151849772
4,0.75,-17.0,0.0,0.02924999999981992,0.04732607666825401
6,1.0,-73.5,0.0,0.6337499999999636,0.1190374968115014
14,0.7142857142857143,-523.5,-0.017499999999998295,-0.35674999999991996,-0.4915155061439416
2,1.0,210.25,-0.35249999999999915,0.8949999999999818,0.6224911280470028
6,0.6666666666666666,120.75,0.0,-0.4652499999999691,-0.2530824140168587
6,0.6666666666666666,-10.5,0.0,2.705500000000029,0.22037218413320567
14,0.8571428571428571,-45.25,0.0,0.0,-0.22180633534344424
8,0.75,127.0,0.0,0.8440000000000509,-0.039426994348807726
4,0.5,16.5,-0.027499999999999858,-2.1142500000000837,0.26333113890717336
2,1.0,82.75,0.0,0.4442500000000109,0.18943878759175609
7,0.8571428571428571,-107.25,0.0,0.0,0.2835416935172032
4,0.5,-356.0,0.0,6.164999999999964,0.0
8,0.5,8.75,0.0,0.0,0.4541204754908453
6,1.0,114.5,0.0,-0.8949999999999818,0.23670793882008934
2,0.5,-51.0,0.0,0.6672499999999673,-0.09480598632084011
8,0.875,-205.25,0.0024999999999977263,0.4175000000000182,1.1156462585033842
10,0.4,89.5,0.0,0.0,0.5486968449931345
2,0.0,24.5,0.0,0.0,0.6713940856970358
28,0.9285714285714286,-19.0,0.0,-1.3084999999998672,0.13932142271757192
8,0.25,141.25,0.0,0.0,0.013071041108422846
4,0.5,49.75,0.0,-5.747749999999996,-0.22814601344860866
4,1.0,33.0,0.0,-0.09999999999990905,-0.5063073886552834
18,0.8888888888888888,-181.75,0.3149999999999977,-6.162499999999909,-0.5677357009119921
10,0.6,268.75,0.0,0.0,0.979606925020025
18,0.5555555555555556,-61.75,0.0,0.7377500000000055,-1.8470453310798551
32,0.625,635.75,-0.05250000000000199,-0.5702499999999873,-0.00831047951466708
16,0.75,-237.25,0.4200000000000017,-5.389249999999947,0.18614146751530447
6,0.3333333333333333,-50.5,0.0,-1.353249999999889,-0.4076193462412692
4,1.0,169.25,0.0,0.0,1.2079437657817544
6,1.0,-204.5,0.9949999999999974,1.662499999999909,0.20400156924281784
8,0.875,-265.5,0.4125000000000014,0.7262499999999363,1.1559725247110098
6,0.6666666666666666,-18.0,0.0,0.0,-0.05451076587625456
8,0.5,180.75,0.0,0.0,0.1083630800611955
10,0.8,24.75,-0.1374999999999993,-0.7609999999999673,-0.16427104722792102
6,0.6666666666666666,46.25,0.0,0.0,-0.022388059701473503
18,0.6666666666666666,-237.5,0.0,0.8464999999998781,0.5076748491906904
14,0.5714285714285714,98.0,0.0,-1.5607500000000982,1.0095780481491108
7,1.0,4.25,0.0,3.505000000000109,-0.3694418788758444
138,0.8260869565217391,367.0,0.0,-0.25050000000010186,0.1174444096460879
10,1.0,119.25,0.0,0.13750000000004547,0.007996161842314808
7,0.7142857142857143,68.25,0.0,0.0,-0.012830382345406722
4,1.0,-56.5,0.0,0.32674999999994725,1.3712374581939626
8,0.25,-68.5,0.0,0.0,-0.2672804217090969
24,1.0,-3.5,0.0,0.11800000000016553,2.5931928687196133
2,1.0,-39.0,0.0,0.0,0.6693775414451005
12,0.6666666666666666,127.75,0.0,-0.9825000000000728,0.9296148738379878
10,0.7,177.25,0.0,-3.3824999999999363,-0.4092586380409255
20,0.8,30.25,-0.19000000000000128,0.7809999999999491,-0.36783146630997815
14,0.8571428571428571,-281.5,0.0,0.0,-0.4151204478269175
8,0.625,-210.25,0.0,0.0,0.07718530906284748
4,0.5,-212.0,0.0,0.0,-0.025711898180880374
6,0.3333333333333333,47.75,0.0,-0.3975000000000364,-0.8868755184074538
2,1.0,80.5,0.0,0.0,0.28181937344343755
4,0.5,10.5,0.0,-1.037499999999909,-0.1317957166391947
10,0.8,-133.25,0.0,-0.4214999999999236,0.10486989578552951
20,0.6,546.0,0.0,1.2474999999999454,-1.3556039699830669
126,0.8095238095238095,305.0,0.0,0.0,-0.1529421234806418
12,0.8333333333333334,-268.75,0.25,-0.8724999999999454,-0.09124087591241713
4,0.5,98.75,0.0,0.32024999999998727,1.958863858961804
26,0.6153846153846154,-213.0,0.0,0.0,0.547341931424958
24,0.6666666666666666,-141.0,-0.23000000000000043,3.1699999999998454,0.28486163863266284
8,0.5,-10.0,0.0,0.0,-0.9692094679237921
2,1.0,107.25,0.0,0.0,-0.057666431729345866
12,0.6666666666666666,-8.5,0.0,0.0,-0.5208333333333199
12,0.8333333333333334,-214.25,0.0,2.4152500000000146,0.535640708693875
6,0.3333333333333333,72.5,0.0,-0.07324999999991633,1.5933832025786048
12,0.6666666666666666,-187.25,0.0,0.22000000000002728,0.24448169879853568
34,0.8823529411764706,-184.5,0.0074999999999967315,1.2590000000000146,0.006518055012398061
6,0.6666666666666666,213.5,0.0,0.0,-0.283854887842687
14,0.7142857142857143,-298.5,0.0,0.7104999999999109,-0.7073668111139363
23,0.782608695652174,6.25,0.0,0.0,1.318466672092455
14,0.6428571428571429,-431.25,0.0,0.0,0.22427271562218612
14,0.8571428571428571,-58.0,0.8999999999999986,-1.7382500000001073,1.81242171959036
2,0.5,121.0,0.0,0.0,0.21017769568816372
6,0.6666666666666666,82.0,0.0,0.712500000000091,-0.36011080332409084
18,0.8888888888888888,-37.0,0.0,0.0,-0.1199310396521868
2,0.0,-83.0,0.0,0.2207499999999527,-0.8839463929284203
44,0.5,-58.5,0.0,0.0,0.37488880416825626
6,0.3333333333333333,-111.5,0.0,3.2799999999999727,-0.07056609691076532
13,0.7692307692307693,79.25,0.0,0.8312499999999545,-0.13232764324467391
9,0.7777777777777778,982.0,-0.8049999999999997,-10.903749999999945,0.655629139072849
58,0.8275862068965517,-13.25,0.0,-0.5599999999999454,-0.36988328127568215
10,0.8,-72.5,0.0,0.0,0.30444358077470696
8,0.75,115.0,0.0,0.0,0.3957698047103091
6,1.0,-18.25,0.0,0.0,0.5179162902740237
4,0.75,111.0,0.0,0.8524999999999636,0.20967196482922576
2,1.0,84.5,0.0,0.0,0.22313127556713377
10,0.8,-83.5,0.0,0.0,-0.3940627873374495
88,0.7727272727272727,-94.75,0.0,0.0,-0.18641595072134615
4,1.0,75.25,0.0,0.3975000000000364,0.6493123192255416
12,0.8333333333333334,-55.25,0.0,0.2652499999999236,-0.5991464215364299
16,0.625,-152.5,0.0,5.615000000000009,-0.3883755189500487
17,0.7647058823529411,-177.75,0.0,0.0,0.06427561383210502
2,0.0,25.0,0.0,0.0,-0.4126361361022793
28,0.8214285714285714,134.25,0.0,0.0,0.2058672156459
4,0.5,-51.25,0.0,0.0,0.3739281800012912
12,1.0,-58.5,0.0,0.0,-0.24275118004046173
23,0.782608695652174,-198.75,0.0,-0.8824999999999363,-0.046293234574427806
5,0.6,54.0,0.0,0.0,-1.1616329239960181
6,1.0,30.0,0.0,1.4874999999999545,0.443507343318307
12,0.6666666666666666,90.5,-0.317499999999999,0.35149999999998727,-1.528355007373638
50,0.6,-96.0,0.14250000000000185,-0.94399999999996,-0.2623380882111897
8,0.5,-91.5,0.0,0.005499999999983629,0.07850715622924566
4,0.5,-113.5,0.0,0.03249999999979991,0.11644297358583151
22,0.6363636363636364,-87.0,0.0,-0.7200000000000273,0.6482254027340991
8,0.75,108.5,-0.08250000000000313,7.712249999999813,2.2259098191806
78,0.7435897435897436,599.0,-0.16750000000000043,-0.5422499999999673,-0.14960106382978922
16,0.875,-79.5,0.19750000000000156,4.2849999999998545,0.10211896859840591
10,0.4,-48.0,0.0,1.302500000000009,-0.22850427629430287
14,0.7142857142857143,456.0,0.0,-0.3277499999999236,-0.18971732119143195
42,0.7619047619047619,10.0,0.0,-0.8565000000000964,-0.3548959509598469
6,1.0,-49.75,0.0,0.0,-3.4725194106498725
15,0.8,-279.0,0.0,0.0,0.5121972393436944
2,1.0,-62.5,0.0,0.0,-0.14894250819183807
6,1.0,-111.0,0.0,0.7050000000001546,0.07390983000738284
18,0.8888888888888888,-83.25,0.0,1.25649999999996,-0.060435132957270946
2,0.5,123.25,0.0,-1.74799999999982,-0.027036160865169176
8,0.5,-273.5,0.0,-0.290000000000191,0.38014783526926077
2,1.0,38.25,0.0,0.0,0.0060233706782175
20,1.0,32.25,0.0,0.22649999999998727,0.8373983739837378
12,0.8333333333333334,-71.75,0.0,-0.43249999999989086,0.6707317073170745
28,0.7142857142857143,-454.75,0.0,-0.3975000000000364,-0.46269989447195703
8,1.0,-334.75,0.0,0.0,0.7390888818094827
12,0.8333333333333334,-303.25,-0.05249999999999844,-1.4349999999999454,0.2300701714022779
22,0.6363636363636364,-563.75,0.2575000000000003,-4.057499999999891,-0.24792066538706659
6,0.6666666666666666,125.5,0.0,0.5805000000000291,-0.006035731530660851
26,0.7692307692307693,58.5,0.0,3.214999999999918,0.5302583957579305
4,1.0,-76.75,0.17999999999999972,-0.03899999999998727,-0.07435446802758557
4,0.5,-147.75,0.4574999999999996,0.5225000000000364,0.06702412868633323
16,0.375,-346.25,1.0199999999999996,9.262500000000045,0.05989561050739479
4,1.0,158.25,0.0,0.0,0.1953283958655636
8,0.75,105.0,0.0,0.0,0.16109285392099662
5,0.8,136.5,0.0,0.0,-0.05143702179643232
4,1.0,28.0,0.0,0.0,-1.292813969106771
32,0.625,-536.0,0.0,0.35674999999991996,0.9656084656084767
14,0.8571428571428571,-57.75,0.0,-0.006499999999959982,-0.19116803670427027
10,1.0,-73.25,0.0,0.0,0.3971405877680555
8,1.0,-40.25,0.0,0.0,-0.006635700066371004
6,0.6666666666666666,7.0,0.0,0.0,0.4795690448035793
