Local time,Open,High,Low,Close,Volume
06.01.2022 10:00:00.000 GMT+0200,19.256,19.256,19.256,19.256,0
06.01.2022 11:00:00.000 GMT+0200,19.256,19.256,19.256,19.256,0
06.01.2022 12:00:00.000 GMT+0200,19.256,19.256,19.256,19.256,0
06.01.2022 13:00:00.000 GMT+0200,19.256,19.256,19.256,19.256,0
06.01.2022 14:00:00.000 GMT+0200,19.256,19.256,19.256,19.256,0
06.01.2022 15:00:00.000 GMT+0200,19.256,19.256,19.256,19.256,0
06.01.2022 16:00:00.000 GMT+0200,19.336,19.526,18.937,19.476,1755021728.5156
06.01.2022 17:00:00.000 GMT+0200,19.487,19.686,18.806,18.987,3117031494.1406
06.01.2022 18:00:00.000 GMT+0200,18.977,19.227,18.866,18.977,2442027832.0313
06.01.2022 19:00:00.000 GMT+0200,18.986,19.126,18.797,19.026,1725026977.5391
06.01.2022 20:00:00.000 GMT+0200,19.017,19.386,18.976,19.197,1450012695.3125
06.01.2022 21:00:00.000 GMT+0200,19.207,19.417,19.046,19.076,1628016479.4922
06.01.2022 22:00:00.000 GMT+0200,19.066,19.527,18.966,19.377,1931021728.5156
06.01.2022 23:00:00.000 GMT+0200,19.377,19.377,19.377,19.377,0
07.01.2022 00:00:00.000 GMT+0200,19.377,19.377,19.377,19.377,0
07.01.2022 01:00:00.000 GMT+0200,19.377,19.377,19.377,19.377,0
07.01.2022 02:00:00.000 GMT+0200,19.377,19.377,19.377,19.377,0
07.01.2022 03:00:00.000 GMT+0200,19.377,19.377,19.377,19.377,0
07.01.2022 04:00:00.000 GMT+0200,19.377,19.377,19.377,19.377,0
07.01.2022 05:00:00.000 GMT+0200,19.377,19.377,19.377,19.377,0
07.01.2022 06:00:00.000 GMT+0200,19.377,19.377,19.377,19.377,0
07.01.2022 07:00:00.000 GMT+0200,19.377,19.377,19.377,19.377,0
07.01.2022 08:00:00.000 GMT+0200,19.377,19.377,19.377,19.377,0
07.01.2022 09:00:00.000 GMT+0200,19.377,19.377,19.377,19.377,0
07.01.2022 10:00:00.000 GMT+0200,19.377,19.377,19.377,19.377,0
07.01.2022 11:00:00.000 GMT+0200,19.377,19.377,19.377,19.377,0
07.01.2022 12:00:00.000 GMT+0200,19.377,19.377,19.377,19.377,0
07.01.2022 13:00:00.000 GMT+0200,19.377,19.377,19.377,19.377,0
07.01.2022 14:00:00.000 GMT+0200,19.377,19.377,19.377,19.377,0
07.01.2022 15:00:00.000 GMT+0200,19.377,19.377,19.377,19.377,0
07.01.2022 16:00:00.000 GMT+0200,19.316,19.437,18.886,18.996,2408026367.1875
07.01.2022 17:00:00.000 GMT+0200,18.987,19.847,18.976,19.696,1913024047.8516
07.01.2022 18:00:00.000 GMT+0200,19.707,19.727,19.077,19.147,1977030761.7188
07.01.2022 19:00:00.000 GMT+0200,19.137,19.357,19.106,19.137,1118017944.3359
07.01.2022 20:00:00.000 GMT+0200,19.127,19.206,18.926,19.046,957020996.0938
07.01.2022 21:00:00.000 GMT+0200,19.037,19.196,18.806,18.866,876023254.3945
07.01.2022 22:00:00.000 GMT+0200,18.857,18.996,18.727,18.806,1173029541.0156
