Local time,Open,High,Low,Close,Volume
09.01.2022 11:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 12:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 13:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 14:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 15:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 16:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 17:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 18:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 19:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 20:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 21:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 22:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 23:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
10.01.2022 00:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
10.01.2022 01:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
10.01.2022 02:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
10.01.2022 03:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
10.01.2022 04:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
10.01.2022 05:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
10.01.2022 06:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
10.01.2022 07:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
10.01.2022 08:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
10.01.2022 09:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
10.01.2022 10:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
10.01.2022 11:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
10.01.2022 12:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
10.01.2022 13:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
10.01.2022 14:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
10.01.2022 15:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
10.01.2022 16:00:00.000 GMT+0200,462.656,463.006,459.026,459.346,200596252.4414
10.01.2022 17:00:00.000 GMT+0200,459.337,459.567,456.577,457.767,299842987.0605
10.01.2022 18:00:00.000 GMT+0200,457.757,460.166,457.076,459.467,254681243.8965
10.01.2022 19:00:00.000 GMT+0200,459.446,460.166,457.947,459.216,204523498.5352
10.01.2022 20:00:00.000 GMT+0200,459.236,462.167,459.076,461.866,218595993.042
10.01.2022 21:00:00.000 GMT+0200,461.866,463.837,461.706,462.956,260842987.0605
10.01.2022 22:00:00.000 GMT+0200,462.937,465.717,461.566,465.466,305698242.1875
10.01.2022 23:00:00.000 GMT+0200,465.466,465.466,465.466,465.466,0
11.01.2022 00:00:00.000 GMT+0200,465.466,465.466,465.466,465.466,0
11.01.2022 01:00:00.000 GMT+0200,465.466,465.466,465.466,465.466,0
11.01.2022 02:00:00.000 GMT+0200,465.466,465.466,465.466,465.466,0
11.01.2022 03:00:00.000 GMT+0200,465.466,465.466,465.466,465.466,0
11.01.2022 04:00:00.000 GMT+0200,465.466,465.466,465.466,465.466,0
11.01.2022 05:00:00.000 GMT+0200,465.466,465.466,465.466,465.466,0
11.01.2022 06:00:00.000 GMT+0200,465.466,465.466,465.466,465.466,0
11.01.2022 07:00:00.000 GMT+0200,465.466,465.466,465.466,465.466,0
11.01.2022 08:00:00.000 GMT+0200,465.466,465.466,465.466,465.466,0
11.01.2022 09:00:00.000 GMT+0200,465.466,465.466,465.466,465.466,0
11.01.2022 10:00:00.000 GMT+0200,465.466,465.466,465.466,465.466,0
11.01.2022 11:00:00.000 GMT+0200,465.466,465.466,465.466,465.466,0
11.01.2022 12:00:00.000 GMT+0200,465.466,465.466,465.466,465.466,0
11.01.2022 13:00:00.000 GMT+0200,465.466,465.466,465.466,465.466,0
11.01.2022 14:00:00.000 GMT+0200,465.466,465.466,465.466,465.466,0
11.01.2022 15:00:00.000 GMT+0200,465.466,465.466,465.466,465.466,0
11.01.2022 16:00:00.000 GMT+0200,465.167,465.416,462.036,462.837,182972503.6621
11.01.2022 17:00:00.000 GMT+0200,462.847,464.957,462.347,463.426,343083740.2344
11.01.2022 18:00:00.000 GMT+0200,463.456,468.036,463.317,467.536,331414489.7461
11.01.2022 19:00:00.000 GMT+0200,467.536,467.946,466.666,467.746,224018997.1924
11.01.2022 20:00:00.000 GMT+0200,467.747,468.547,466.966,468.447,184038497.9248
11.01.2022 21:00:00.000 GMT+0200,468.447,469.367,467.676,468.867,171472747.8027
11.01.2022 22:00:00.000 GMT+0200,468.877,469.836,468.526,469.756,174070007.3242
11.01.2022 23:00:00.000 GMT+0200,469.756,469.756,469.756,469.756,0
12.01.2022 00:00:00.000 GMT+0200,469.756,469.756,469.756,469.756,0
12.01.2022 01:00:00.000 GMT+0200,469.756,469.756,469.756,469.756,0
12.01.2022 02:00:00.000 GMT+0200,469.756,469.756,469.756,469.756,0
12.01.2022 03:00:00.000 GMT+0200,469.756,469.756,469.756,469.756,0
12.01.2022 04:00:00.000 GMT+0200,469.756,469.756,469.756,469.756,0
12.01.2022 05:00:00.000 GMT+0200,469.756,469.756,469.756,469.756,0
12.01.2022 06:00:00.000 GMT+0200,469.756,469.756,469.756,469.756,0
12.01.2022 07:00:00.000 GMT+0200,469.756,469.756,469.756,469.756,0
12.01.2022 08:00:00.000 GMT+0200,469.756,469.756,469.756,469.756,0
12.01.2022 09:00:00.000 GMT+0200,469.756,469.756,469.756,469.756,0
