Local time,Open,High,Low,Close,Volume
06.01.2022 00:00:00.000 GMT+0200,1811.162,1811.162,1811.162,1811.162,0
06.01.2022 01:00:00.000 GMT+0200,1811.482,1811.752,1810.186,1810.546,534714.9968
06.01.2022 02:00:00.000 GMT+0200,1810.582,1810.696,1808.012,1809.482,987129.9863
06.01.2022 03:00:00.000 GMT+0200,1809.422,1811.792,1807.332,1810.442,1953680.0385
06.01.2022 04:00:00.000 GMT+0200,1810.442,1810.532,1808.342,1809.462,1624740.0045
06.01.2022 05:00:00.000 GMT+0200,1809.426,1809.616,1806.802,1807.242,1350919.9619
06.01.2022 06:00:00.000 GMT+0200,1807.242,1807.292,1805.492,1805.656,994430.0056
06.01.2022 07:00:00.000 GMT+0200,1805.736,1807.802,1803.262,1803.262,1643800.0202
06.01.2022 08:00:00.000 GMT+0200,1803.282,1804.092,1799.722,1802.332,1633720.0403
06.01.2022 09:00:00.000 GMT+0200,1802.246,1803.921,1799.686,1801.212,2306920.0516
06.01.2022 10:00:00.000 GMT+0200,1801.192,1802.282,1794.856,1795.696,3131319.9997
06.01.2022 11:00:00.000 GMT+0200,1795.702,1796.652,1793.902,1795.092,2317070.0073
06.01.2022 12:00:00.000 GMT+0200,1795.152,1807.432,1794.086,1801.467,2840630.0545
06.01.2022 13:00:00.000 GMT+0200,1801.467,1801.971,1797.256,1797.606,1664260.0298
06.01.2022 14:00:00.000 GMT+0200,1797.676,1800.652,1791.896,1791.976,2158499.9561
06.01.2022 15:00:00.000 GMT+0200,1791.892,1793.462,1787.102,1788.726,4338960.1707
06.01.2022 16:00:00.000 GMT+0200,1788.721,1795.765,1787.322,1792.065,4881090.1642
06.01.2022 17:00:00.000 GMT+0200,1792.092,1795.702,1788.232,1790.936,4346769.8097
06.01.2022 18:00:00.000 GMT+0200,1790.982,1793.212,1789.422,1789.512,2713229.8946
06.01.2022 19:00:00.000 GMT+0200,1789.512,1793.682,1789.012,1791.232,1769629.9553
06.01.2022 20:00:00.000 GMT+0200,1791.121,1791.672,1787.875,1787.875,1443410.0389
06.01.2022 21:00:00.000 GMT+0200,1787.905,1789.802,1786.592,1788.215,1168290.019
06.01.2022 22:00:00.000 GMT+0200,1788.242,1789.825,1787.662,1788.362,1127840.0421
06.01.2022 23:00:00.000 GMT+0200,1788.352,1791.722,1788.042,1791.592,583225.0118
07.01.2022 00:00:00.000 GMT+0200,1791.592,1791.592,1791.592,1791.592,0
07.01.2022 01:00:00.000 GMT+0200,1791.862,1791.922,1790.772,1791.602,588970.0055
07.01.2022 02:00:00.000 GMT+0200,1791.622,1792.851,1791.202,1792.245,594129.9796
07.01.2022 03:00:00.000 GMT+0200,1792.235,1792.482,1790.042,1790.942,1430040.0019
07.01.2022 04:00:00.000 GMT+0200,1790.942,1792.212,1790.082,1791.892,1036299.9439
07.01.2022 05:00:00.000 GMT+0200,1791.892,1793.452,1791.532,1793.045,908550.024
07.01.2022 06:00:00.000 GMT+0200,1793.025,1793.225,1792.305,1792.845,584919.9891
07.01.2022 07:00:00.000 GMT+0200,1792.885,1793.132,1790.745,1790.942,795809.9842
07.01.2022 08:00:00.000 GMT+0200,1790.922,1791.382,1789.092,1790.232,1623010.0393
07.01.2022 09:00:00.000 GMT+0200,1790.202,1792.262,1788.301,1790.022,1907469.9879
